Sambro	Nova Scotia	Canada	44.4794	-63.6089	536	408
Plympton Station	Nova Scotia	Canada	44.4799	-65.8898	221	409
Martins Point	Nova Scotia	Canada	44.481	-64.3209	94	410
Clearland	Nova Scotia	Canada	44.4814	-64.4096	287	411
Gilberts Cove	Nova Scotia	Canada	44.4825	-65.9486	99	412
Prospect	Nova Scotia	Canada	44.4825793	-63.795604	136	413
South Range	Nova Scotia	Canada	44.483	-65.8009	123	414
Lower New Cornwall	Nova Scotia	Canada	44.483333	-64.466667	92	415
Wentzells Lake	Nova Scotia	Canada	44.4835302	-64.6275642	160	416
Sambro Head	Nova Scotia	Canada	44.4847852	-63.5829577	257	417
Martins River	Nova Scotia	Canada	44.4856	-64.3349	707	418
Murphy Cove	Nova Scotia	Canada	44.4886	-63.7881	132	419
Ketch Harbour	Nova Scotia	Canada	44.4919	-63.5528	333	420
Peggys Cove	Nova Scotia	Canada	44.4928	-63.9175	159	421
Blandford	Nova Scotia	Canada	44.4931	-64.11	54	422
West Dover	Nova Scotia	Canada	44.49575996	-63.87933735	364	423
Pinehurst	Nova Scotia	Canada	44.495881	-64.642706	220	424
East Dover	Nova Scotia	Canada	44.49673161	-63.85066696	212	425
Duncans Cove	Nova Scotia	Canada	44.4995245	-63.5417538	79	426
North Range	Nova Scotia	Canada	44.5004	-65.8486	157	427
Bay Road	Nova Scotia	Canada	44.5005059	-63.7346989	99	428
Bayswater	Nova Scotia	Canada	44.500771	-64.0672079	154	429
Middle Village	Nova Scotia	Canada	44.501723	-63.884151	73	430
Middle New Cornwall	Nova Scotia	Canada	44.5026	-64.5227	262	431
Plympton	Nova Scotia	Canada	44.50395019	-65.91683603	163	432
Upper Northfield	Nova Scotia	Canada	44.5058	-64.6127	325	433
McGraths Cove	Nova Scotia	Canada	44.5078943	-63.8514641	179	434
Hemford	Nova Scotia	Canada	44.508094	-64.788959	243	435
Prospect Bay	Nova Scotia	Canada	44.5100167	-63.794594	1009	436
Blind Bay	Nova Scotia	Canada	44.5118	-63.8192	33	437
North Range-North Range Corner	Nova Scotia	Canada	44.513767	-65.847082	38	438
Upper Blandford	Nova Scotia	Canada	44.5149	-64.1233	181	439
Stanley Section	Nova Scotia	Canada	44.5163	-64.738	59	440
Aspotogan	Nova Scotia	Canada	44.5176	-64.0495	20	441
Coleman Cove	Nova Scotia	Canada	44.51963	-64.0237899	24	442
Williamswood	Nova Scotia	Canada	44.5213	-63.6414	1171	443
Portuguese Cove	Nova Scotia	Canada	44.5219	-63.5353	509	444
Upper New Cornwall	Nova Scotia	Canada	44.522	-64.5701	102	445
Alderwood Acres	Nova Scotia	Canada	44.5223639	-63.7843252	347	446
Southwest Cove	Nova Scotia	Canada	44.525	-64.012	44	447
Shad Bay	Nova Scotia	Canada	44.5253	-63.77	423	448
Whispering Pines	Nova Scotia	Canada	44.52530963	-65.73768941	124	449
Deep Cove	Nova Scotia	Canada	44.5264	-64.1039	36	450
Lake Midway	Nova Scotia	Canada	44.5286	-66.0403	26	451
Whites Lake	Nova Scotia	Canada	44.5287487	-63.7593215	1296	452
Bloomfield	Nova Scotia	Canada	44.5292869	-65.824644	41	453
Indian Harbour	Nova Scotia	Canada	44.530309	-63.940069	321	454
Western Shore	Nova Scotia	Canada	44.5314	-64.3144	888	455
Northwest Cove	Nova Scotia	Canada	44.532544	-64.022189	68	456
Bayside	Nova Scotia	Canada	44.5333	-63.8003	364	457
Simpsons Corner	Nova Scotia	Canada	44.5352	-64.7843	237	458
Bear Cove	Nova Scotia	Canada	44.5353972	-63.5434993	46	459
Moody Park	Nova Scotia	Canada	44.536358	-63.644576	393	460
Barton	Nova Scotia	Canada	44.537	-65.874	100	461
Chester	Nova Scotia	Canada	44.5403	-64.2397	1241	462
Watford	Nova Scotia	Canada	44.540576	-64.678617	153	463
Haddon Hill	Nova Scotia	Canada	44.543619	-64.250476	66	464
Gold River	Nova Scotia	Canada	44.545	-64.3186	246	465
New Germany	Nova Scotia	Canada	44.5455456	-64.7287632	447	466
Shaw Island	Nova Scotia	Canada	44.5456689	-64.282344	17	467
Centreville	Nova Scotia	Canada	44.54593035	-66.01002943	162	468
Brookside	Nova Scotia	Canada	44.5494	-63.7165	364	469
Commons	Nova Scotia	Canada	44.549707	-64.247813	290	470
Union Square	Nova Scotia	Canada	44.5526	-64.6384	87	471
Haddon Hill Subdivision	Nova Scotia	Canada	44.55274569	-64.25117061	35	472
Borgels Point	Nova Scotia	Canada	44.554361	-64.307389	123	473
Marriotts Cove	Nova Scotia	Canada	44.5556	-64.2703	275	474
Brighton	Nova Scotia	Canada	44.5562	-65.8538	212	475
The Lodge	Nova Scotia	Canada	44.556298	-64.032116	61	476
Marvins Island	Nova Scotia	Canada	44.557174	-64.305399	19	477
Hillgrove	Nova Scotia	Canada	44.5601	-65.7745	151	478
Chester Downs	Nova Scotia	Canada	44.5603028	-64.2291507	77	479
Robinsons Corner	Nova Scotia	Canada	44.560636	-64.257665	48	480
East Chester	Nova Scotia	Canada	44.566209	-64.217751	328	481
Barss Corner	Nova Scotia	Canada	44.566343	-64.680945	281	482
Chester Basin	Nova Scotia	Canada	44.5664	-64.3048	691	483
Wake Up Hill	Nova Scotia	Canada	44.567731	-64.2687319	58	484
Hacketts Cove	Nova Scotia	Canada	44.5686	-63.9225	546	485
Waterford	Nova Scotia	Canada	44.56862839	-65.96734048	56	486
Harrietsfield	Nova Scotia	Canada	44.5694	-63.6344	589	487
Herring Cove	Nova Scotia	Canada	44.5711	-63.5583	2544	488
Birch Lee Trailer Court	Nova Scotia	Canada	44.571682	-63.635249	620	489
Lower Grant Road	Nova Scotia	Canada	44.57219	-64.291944	120	490
Bear River	Nova Scotia	Canada	44.5722	-65.6439	616	491
Hatchet Lake	Nova Scotia	Canada	44.5722484	-63.7139344	898	492
South Milford	Nova Scotia	Canada	44.576185	-65.405191	39	493
Greenland	Nova Scotia	Canada	44.57759	-65.583551	112	494
Buccaneer Road	Nova Scotia	Canada	44.5788402	-64.2048207	34	495
Glen Margaret	Nova Scotia	Canada	44.5788751	-63.9127766	262	496
Rossway	Nova Scotia	Canada	44.579	-65.9152	107	497
Birchy Head	Nova Scotia	Canada	44.5798517	-64.0558127	43	498
Elmwood	Nova Scotia	Canada	44.579916	-64.6289989	45	499
Squid Cove	Nova Scotia	Canada	44.580753	-64.203632	18	500
Marshalltown	Nova Scotia	Canada	44.5815	-65.8019	297	501
Acaciaville	Nova Scotia	Canada	44.582395	-65.762407	38	502
West Springhill	Nova Scotia	Canada	44.5844049	-65.4500599	49	503
Jordantown	Nova Scotia	Canada	44.5851	-65.7848	63	504
East River	Nova Scotia	Canada	44.586407	-64.166372	224	505
Mill Cove	Nova Scotia	Canada	44.586575	-64.063314	355	506
Yellow Marsh	Nova Scotia	Canada	44.5867048	-64.1195008	23	507
Milford	Nova Scotia	Canada	44.59315603	-65.408045	23	508
Hartlen Point	Nova Scotia	Canada	44.5954108	-63.4492991	33	509
Newburne	Nova Scotia	Canada	44.5957	-64.5979	73	510
Conway	Nova Scotia	Canada	44.5963	-65.7679	287	511
Fergusons Cove	Nova Scotia	Canada	44.5969276	-63.5570109	237	512
Goodwood	Nova Scotia	Canada	44.5969921	-63.6862265	171	513
Melseners Section	Nova Scotia	Canada	44.5971	-64.7668	71	514
Stanburne	Nova Scotia	Canada	44.5976	-64.7135	51	515
South East Passage	Nova Scotia	Canada	44.59761713	-63.44919922	303	516
Walden	Nova Scotia	Canada	44.5994	-64.5337	133	517
Roxville	Nova Scotia	Canada	44.6	-65.866667	23	518
Joggin Bridge	Nova Scotia	Canada	44.6	-65.733333	42	519
Bear River East	Nova Scotia	Canada	44.6	-65.6	138	520
Scarsdale	Nova Scotia	Canada	44.6	-64.6333329	140	521
Beech Hill	Nova Scotia	Canada	44.60179349	-64.38988077	136	522
Gullivers Cove	Nova Scotia	Canada	44.6047	-65.9236	71	523
Marshall's Trailer Park	Nova Scotia	Canada	44.60871778	-65.613986	8	524
Windsor Road	Nova Scotia	Canada	44.611018	-64.272729	415	525
Chester Grant	Nova Scotia	Canada	44.6111	-64.3258	213	526
Eastern Passage	Nova Scotia	Canada	44.61257422	-63.47394659	8430	527
Smiths Cove-Smiths Cove Station	Nova Scotia	Canada	44.612577	-65.702671	350	528
Seabright	Nova Scotia	Canada	44.6144	-63.925	690	529
Birchill Estates Trailer Park	Nova Scotia	Canada	44.61478595	-63.4727953	513	530
Bear River Station	Nova Scotia	Canada	44.61659	-65.691519	56	531
Seabrook	Nova Scotia	Canada	44.61703194	-65.79850019	209	532
Waldeck West	Nova Scotia	Canada	44.61718377	-65.63172483	22	533
Clementsvale	Nova Scotia	Canada	44.6177	-65.563	196	534
Greenridge Trailer Park	Nova Scotia	Canada	44.620631	-63.480261	282	535
Fox Point	Nova Scotia	Canada	44.6218	-64.0585	438	536
Digby	Nova Scotia	Canada	44.6222077	-65.7565781	2001	537
Cherryfield	Nova Scotia	Canada	44.62297032	-64.8098088	42	538
Maplewood	Nova Scotia	Canada	44.6272	-64.6224	104	539
Cow Bay	Nova Scotia	Canada	44.6306089	-63.434396	1224	540
French Village	Nova Scotia	Canada	44.6319	-63.914	177	541
Springfield	Nova Scotia	Canada	44.633333	-64.866667	212	542
Waldeck	Nova Scotia	Canada	44.63341752	-65.63411993	178	543
Virginia East	Nova Scotia	Canada	44.6338774	-65.51400723	13	544
Alderwood Trailer Court	Nova Scotia	Canada	44.63480916	-63.70128637	614	545
Shearwater	Nova Scotia	Canada	44.63593525	-63.51136086	1342	546
Deep Brook	Nova Scotia	Canada	44.6361	-65.6556	336	547
Queensland	Nova Scotia	Canada	44.6362	-64.0251	649	548
Lakeside	Nova Scotia	Canada	44.637	-63.701	681	549
Lighthouse Road	Nova Scotia	Canada	44.6375	-65.7683	151	550
Beechville	Nova Scotia	Canada	44.6386	-63.6862	716	551
Johnsons Trailer Court	Nova Scotia	Canada	44.638989	-63.709725	238	552
Waldeck East	Nova Scotia	Canada	44.639833	-65.612401	25	553
Terminal Beach	Nova Scotia	Canada	44.640204	-63.3195843	30	554
Lake Pleasant	Nova Scotia	Canada	44.641288	-64.863203	94	555
Hubbards	Nova Scotia	Canada	44.6426442	-64.0542576	387	556
Hubbards Point	Nova Scotia	Canada	44.6428	-64.0517	196	557
East Lawrencetown	Nova Scotia	Canada	44.6453	-63.351	443	558
Indian Point	Nova Scotia	Canada	44.64545777	-63.91519093	288	559
Glen Haven	Nova Scotia	Canada	44.6465	-63.909	270	560
Tanner Frederick Road	Nova Scotia	Canada	44.64756977	-63.9149379	82	561
Halifax	Nova Scotia	Canada	44.6475811	-63.5727683	348634	562
Graywood	Nova Scotia	Canada	44.6481	-65.448	61	563
Culloden	Nova Scotia	Canada	44.6485	-65.849	93	564
Lloy	Nova Scotia	Canada	44.6496811	-63.3189306	12	565
Princedale	Nova Scotia	Canada	44.65	-65.516667	64	566
Parkdale	Nova Scotia	Canada	44.65	-64.6333329	78	567
Cherryfleld Road	Nova Scotia	Canada	44.65	-64.8	90	568
Mount Pleasant	Nova Scotia	Canada	44.65027376	-65.78105853	270	569
Three Fathom Harbour	Nova Scotia	Canada	44.6503	-63.2869	218	570
Cornwallis Park	Nova Scotia	Canada	44.651533	-65.630974	488	571
Black Point	Nova Scotia	Canada	44.6516	-63.9808	486	572
Greenwood Heights	Nova Scotia	Canada	44.6527944	-63.7362613	1374	573
Willowdale Lane - Willowdale	Nova Scotia	Canada	44.6536645	-63.4853842	32	574
Timberlea	Nova Scotia	Canada	44.6557	-63.7346	5627	575
Melsner's Point Road	Nova Scotia	Canada	44.6558312	-63.9700347	101	576
Parkers Cove	Nova Scotia	Canada	44.6592	-65.5964	292	577
Boutilier's Point	Nova Scotia	Canada	44.6597432	-63.9527978	781	578
Ingramport	Nova Scotia	Canada	44.6619	-63.9683	157	579
Brigley's Road	Nova Scotia	Canada	44.662149	-63.98342	114	580
Tantallon	Nova Scotia	Canada	44.6642127	-63.8956768	451	581
Masons Point	Nova Scotia	Canada	44.665721	-63.911832	213	582
Seaforth	Nova Scotia	Canada	44.6659	-63.2582	274	583
Dartmouth	Nova Scotia	Canada	44.6660885	-63.5675632	72139	584
Lake Of The Woods Subdivision	Nova Scotia	Canada	44.6662186	-63.7986909	516	585
Three Brooks Subdivision	Nova Scotia	Canada	44.666247	-63.798611	25	586
Clementsport	Nova Scotia	Canada	44.6671	-65.6107	269	587
Seffernsville	Nova Scotia	Canada	44.6672	-64.3998	71	588
West Lawrencetown	Nova Scotia	Canada	44.6681	-63.3786	1468	589
Whynacht's Point Road	Nova Scotia	Canada	44.67050022	-63.89394072	218	590
Cole Harbour	Nova Scotia	Canada	44.67214639	-63.47763159	22684	591
Falkland Ridge	Nova Scotia	Canada	44.6723	-64.8571	92	592
St. Margaret's Bay	Nova Scotia	Canada	44.67262148	-63.9067079	840	593
Cole Harbour	Nova Scotia	Canada	44.6726512	-63.4782503	8	594
Hubbley Mill Lake Road	Nova Scotia	Canada	44.6753	-63.8219	216	595
Lawrencetown	Nova Scotia	Canada	44.6756164	-63.3975707	636	596
Sheldrake Lake	Nova Scotia	Canada	44.6758334	-63.7970857	448	597
Five Island Lake	Nova Scotia	Canada	44.6767538	-63.8177219	163	598
Hubley	Nova Scotia	Canada	44.6768124	-63.8160696	253	599
Port Wade	Nova Scotia	Canada	44.677	-65.7107	146	600
Victoria Beach	Nova Scotia	Canada	44.6774	-65.7539	121	601
Canaan	Nova Scotia	Canada	44.67784439	-64.24605825	118	602
Allen Heights	Nova Scotia	Canada	44.68112769	-63.90062652	533	603
Todds Island	Nova Scotia	Canada	44.6818111	-63.9085059	160	604
Bay View	Nova Scotia	Canada	44.68273813	-65.783072	156	605
Head Of St. Margarets Bay	Nova Scotia	Canada	44.6828	-63.9167	209	606
Lewis Lake	Nova Scotia	Canada	44.6843673	-63.8338704	238	607
Upper Lawrencetown	Nova Scotia	Canada	44.6861	-63.4272	1557	608
Maple Lake	Nova Scotia	Canada	44.6878045	-63.7852993	17	609
West Porters Lake	Nova Scotia	Canada	44.6879378	-63.3126261	786	610
Pleasant Point	Nova Scotia	Canada	44.6899421	-63.0656289	66	611
Grand Desert	Nova Scotia	Canada	44.6910178	-63.257096	439	612
Minesville	Nova Scotia	Canada	44.69384926	-63.40756362	19	613
Perotte	Nova Scotia	Canada	44.6952	-65.4062	36	614
Saltwater Lake Park Subdivision	Nova Scotia	Canada	44.695658	-63.321126	124	615
Upper Clements	Nova Scotia	Canada	44.696666	-65.583076	172	616
Old Mineville	Nova Scotia	Canada	44.696725	-63.3114068	37	617
Lower East Chezzetcook	Nova Scotia	Canada	44.6996612	-63.2123752	468	618
Upper Tantallon	Nova Scotia	Canada	44.7011	-63.8589	880	619
Mineville	Nova Scotia	Canada	44.7025281	-63.3796853	444	620
Karsdale	Nova Scotia	Canada	44.7026	-65.6497	90	621
Middle Porters Lake	Nova Scotia	Canada	44.7044636	-63.2954323	70	622
Mack Lake	Nova Scotia	Canada	44.7062657	-64.7679943	17	623
Stillwater Lake	Nova Scotia	Canada	44.7072	-63.8494	779	624
Lake Loon	Nova Scotia	Canada	44.70874721	-63.49742452	1005	625
East Dalhousie	Nova Scotia	Canada	44.7089578	-64.7612931	78	626
Cherry Brook	Nova Scotia	Canada	44.70972931	-63.47792128	399	627
Little Harbour	Nova Scotia	Canada	44.7106	-62.8403	103	628
Lake La Rose	Nova Scotia	Canada	44.7139	-65.4417	32	629
West Chezzetcook	Nova Scotia	Canada	44.713974	-63.2609868	765	630
Simms Settlement	Nova Scotia	Canada	44.7157	-64.1086	417	631
Allains Creek	Nova Scotia	Canada	44.716667	-65.533333	92	632
Port Royal	Nova Scotia	Canada	44.7167	-65.6036	71	633
West Dalhousie	Nova Scotia	Canada	44.719097	-65.225994	218	634
Albany Cross	Nova Scotia	Canada	44.7194	-65.0209	13	635
East Chezzetcook	Nova Scotia	Canada	44.7196885	-63.2343207	680	636
Sherwood	Nova Scotia	Canada	44.72	-64.3018	26	637
Goose Lake	Nova Scotia	Canada	44.720661	-63.2047705	15	638
Ostrea Lake	Nova Scotia	Canada	44.7222	-63.0884	390	639
Dalhousie Road	Nova Scotia	Canada	44.7226	-64.6917	69	640
Highland Park	Nova Scotia	Canada	44.7232591	-63.8261075	369	641
Montague Gold Mines	Nova Scotia	Canada	44.72350063	-63.52786568	109	642
Bedford	Nova Scotia	Canada	44.72375539	-63.69206732	36354	643
Hammonds Plains Road	Nova Scotia	Canada	44.726324	-63.744009	1819	644
Yankeetown	Nova Scotia	Canada	44.7272	-63.8175	1270	645
Lequille	Nova Scotia	Canada	44.727964	-65.49049	182	646
Granville Beach	Nova Scotia	Canada	44.728979	-65.57056	80	647
West Jeddore	Nova Scotia	Canada	44.7309388	-63.0375133	73	648
Bakers Point	Nova Scotia	Canada	44.73099351	-63.00029302	38	649
Forties	Nova Scotia	Canada	44.7334	-64.5527	331	650
East Jeddore	Nova Scotia	Canada	44.7338407	-63.0065211	310	651
New Ross	Nova Scotia	Canada	44.7354	-64.4509	334	652
Hammonds Plains	Nova Scotia	Canada	44.7358269	-63.7928628	372	653
Clam Bay	Nova Scotia	Canada	44.7361709	-62.9281764	91	654
Clam Harbour	Nova Scotia	Canada	44.736768	-62.8861385	103	655
Portobello	Nova Scotia	Canada	44.73767875	-63.55345608	572	656
English Corner	Nova Scotia	Canada	44.737681	-63.795677	1058	657
Porters Lake	Nova Scotia	Canada	44.7381	-63.3106	2360	658
Owl's Head Harbour	Nova Scotia	Canada	44.7387696	-62.8342923	62	659
Lake Echo	Nova Scotia	Canada	44.7401	-63.3859	2365	660
Head Of Chezzetcook	Nova Scotia	Canada	44.7414567	-63.2528893	356	661
West Petpeswick	Nova Scotia	Canada	44.7423	-63.1697	311	662
Annapolis Royal	Nova Scotia	Canada	44.7439614	-65.5196358	530	663
North Preston	Nova Scotia	Canada	44.7444	-63.4644	1435	664
Leville	Nova Scotia	Canada	44.7475	-64.4218	129	665
Timbertrail Trailer Park	Nova Scotia	Canada	44.74928143	-63.7411397	918	666
Lake Ramsay	Nova Scotia	Canada	44.7533	-64.5119	122	667
East Petpeswick	Nova Scotia	Canada	44.7542	-63.1546	463	668
Upper Hammonds Plains	Nova Scotia	Canada	44.7544725	-63.841808	411	669
Moschelle	Nova Scotia	Canada	44.75470562	-65.46263004	153	670
Debaies Cove	Nova Scotia	Canada	44.7564	-62.8095	57	671
Granville Ferry	Nova Scotia	Canada	44.757391	-65.512286	152	672
Harriston	Nova Scotia	Canada	44.757816	-64.465254	34	673
Hartlin Settlement	Nova Scotia	Canada	44.7628358	-63.0063295	53	674
Conrod Settlement	Nova Scotia	Canada	44.7641	-63.2408	287	675
Fraxville	Nova Scotia	Canada	44.7667	-64.567	91	676
Lakeview	Nova Scotia	Canada	44.76712254	-64.74810723	26	677
Lakeview	Nova Scotia	Canada	44.7676896	-63.628319	491	678
Lake Charlotte	Nova Scotia	Canada	44.7677562	-62.9500795	298	679
Beech Hill	Nova Scotia	Canada	44.7691311	-62.9231046	35	680
Delaps Cove	Nova Scotia	Canada	44.7693141	-65.6351137	45	681
Gaetz Brook	Nova Scotia	Canada	44.7694	-63.2094	566	682
New Russel	Nova Scotia	Canada	44.7697969	-64.423361	84	683
Cobequid Trailer Court	Nova Scotia	Canada	44.7719953	-63.6387187	168	684
Myers Point	Nova Scotia	Canada	44.7726	-63.0408	198	685
Round Hill	Nova Scotia	Canada	44.7735	-65.4028	200	686
Head Of Jeddore	Nova Scotia	Canada	44.7756	-63.0553	844	687
Cottage Cove	Nova Scotia	Canada	44.7769766	-63.0598948	35	688
Lower Sackville	Nova Scotia	Canada	44.77733548	-63.67658883	22200	689
Salmon River Bridge	Nova Scotia	Canada	44.7774336	-63.0306584	33	690
East Ship Harbour	Nova Scotia	Canada	44.7787	-62.7974	190	691
Oyster Ponds	Nova Scotia	Canada	44.7789	-63.0075	247	692
Litchfield	Nova Scotia	Canada	44.779067	-65.606302	45	693
Smith Settlement	Nova Scotia	Canada	44.7806	-63.1003	128	694
Upper Lakeville	Nova Scotia	Canada	44.7831	-62.9664	156	695
Maple Glen Park	Nova Scotia	Canada	44.783426	-64.394455	31	696
West Ship Harbour	Nova Scotia	Canada	44.7837481	-62.8331669	60	697
Granville Centre	Nova Scotia	Canada	44.784	-65.4498	76	698
Lower Ship Harbour	Nova Scotia	Canada	44.785	-62.8352	140	699
Waverley	Nova Scotia	Canada	44.785644	-63.597992	858	700
Musquodoboit Harbour	Nova Scotia	Canada	44.7873	-63.1487	1172	701
Mill Road	Nova Scotia	Canada	44.7887	-64.4443	173	702
Windsor Junction	Nova Scotia	Canada	44.78951311	-63.64111832	2931	703
Pleasant Harbour	Nova Scotia	Canada	44.7934	-62.7169	119	704
Middle Sackville	Nova Scotia	Canada	44.79553028	-63.72961619	10353	705
Hillsburn	Nova Scotia	Canada	44.7976	-65.5679	204	706
Tupperville	Nova Scotia	Canada	44.7989	-65.3654	85	707
Tangier	Nova Scotia	Canada	44.8	-62.7	147	708
Belleisle	Nova Scotia	Canada	44.8016	-65.3992	79	709
Upper Vaughan	Nova Scotia	Canada	44.80202	-64.239241	203	710
Wile Settlement	Nova Scotia	Canada	44.807842	-64.271461	43	711
Springfield Lake	Nova Scotia	Canada	44.808361	-63.732445	1348	712
Popes Harbour	Nova Scotia	Canada	44.8097437	-62.6418499	128	713
New Albany	Nova Scotia	Canada	44.809835	-65.060317	209	714
Aldersville	Nova Scotia	Canada	44.8142	-64.5022	111	715
Ship Harbour	Nova Scotia	Canada	44.8146	-62.8854	147	716
Carleton Corner	Nova Scotia	Canada	44.816667	-65.283333	99	717
Fall River	Nova Scotia	Canada	44.8180582	-63.6119749	2474	718
Upper Sackville	Nova Scotia	Canada	44.8184593	-63.7616112	1168	719
Centrelea	Nova Scotia	Canada	44.8208	-65.3192	99	720
Leminster	Nova Scotia	Canada	44.8218	-64.293	132	721
Upper Granville	Nova Scotia	Canada	44.82660029	-65.34295438	153	722
Lewis Lake	Nova Scotia	Canada	44.82907497	-63.78094563	116	723
Spry Harbour	Nova Scotia	Canada	44.8309188	-62.6233352	234	724
Lower Vaughan	Nova Scotia	Canada	44.833909	-64.255448	69	725
Beaverbank Villa	Nova Scotia	Canada	44.8345862	-63.6812589	1747	726
South Uniacke	Nova Scotia	Canada	44.8413	-63.7729	136	727
Bridgetown	Nova Scotia	Canada	44.8418357	-65.2883507	970	728
Spry Bay	Nova Scotia	Canada	44.8461	-62.6204	131	729
Sober Island	Nova Scotia	Canada	44.8469706	-62.4615473	189	730
Smiths Corner	Nova Scotia	Canada	44.847298	-64.223723	96	731
West Inglisville	Nova Scotia	Canada	44.85053453	-65.16496979	252	732
Mushaboom	Nova Scotia	Canada	44.8514	-62.5351	286	733
Beaconsfield	Nova Scotia	Canada	44.853673	-65.329205	153	734
West Paradise	Nova Scotia	Canada	44.8556	-65.2178	285	735
Sheet Harbour Passage	Nova Scotia	Canada	44.8569039	-62.467876	94	736
Inglewood	Nova Scotia	Canada	44.85699	-65.304558	72	737
Nictaux South	Nova Scotia	Canada	44.8573	-65.038	106	738
Wellington	Nova Scotia	Canada	44.8626072	-63.6177638	302	739
Lake Paul	Nova Scotia	Canada	44.8632	-64.6791	85	740
Youngs Cove	Nova Scotia	Canada	44.865	-65.4408	112	741
East Inglisville	Nova Scotia	Canada	44.86642667	-65.06991659	24	742
Paradise	Nova Scotia	Canada	44.86707	-65.224363	357	743
West Lawrencetown	Nova Scotia	Canada	44.86763315	-65.17672529	289	744
Clarence West	Nova Scotia	Canada	44.868083	-65.289696	82	745
Bloomington	Nova Scotia	Canada	44.879936	-65.002031	79	746
Goffs	Nova Scotia	Canada	44.88264345	-63.51917817	140	747
South Williamston	Nova Scotia	Canada	44.883333	-65.1333329	209	748
Phinneys Cove	Nova Scotia	Canada	44.8842	-65.3947	33	749
Blue Mountain	Nova Scotia	Canada	44.8844	-64.5331	65	750
Bridgetown East	Nova Scotia	Canada	44.890392	-65.201896	69	751
Devon	Nova Scotia	Canada	44.8917	-63.3844	32	752
Mount Uniacke	Nova Scotia	Canada	44.8919	-63.8264	1676	753
North Williamston	Nova Scotia	Canada	44.893282	-65.128669	138	754
Clarence	Nova Scotia	Canada	44.89474	-65.237562	140	755
Happy Mobile Home Park	Nova Scotia	Canada	44.899356	-63.778692	567	756
Torbrook West	Nova Scotia	Canada	44.9	-65.016667	76	757
Beaver Harbour	Nova Scotia	Canada	44.9003	-62.4239	87	758
Smileys Point	Nova Scotia	Canada	44.9010726	-62.3776692	22	759
Hampton	Nova Scotia	Canada	44.9038	-65.3487	110	760
Central Clarence	Nova Scotia	Canada	44.904776	-65.216685	20	761
Watt Section Sheet Harbour	Nova Scotia	Canada	44.9061	-62.4819	276	762
Mill Section	Nova Scotia	Canada	44.9067	-64.203689	61	763
East Uniacke	Nova Scotia	Canada	44.9072	-63.7811	1005	764
Smiths Point	Nova Scotia	Canada	44.9127893	-62.3353374	30	765
West Sheet Harbour	Nova Scotia	Canada	44.913448	-62.53964	142	766
St. Croix Cove	Nova Scotia	Canada	44.91354712	-65.31277475	52	767
Lower Meaghers Grant	Nova Scotia	Canada	44.913651	-63.21964	103	768
Torbrook	Nova Scotia	Canada	44.9141	-64.9775	141	769
Oldham	Nova Scotia	Canada	44.9161171	-63.4976143	184	770
Murphy Lake	Nova Scotia	Canada	44.9166669	-64.533333	29	771
Nictaux West	Nova Scotia	Canada	44.9166669	-65.066667	45	772
Mount Rose	Nova Scotia	Canada	44.9166669	-65.25	64	773
Clarence East	Nova Scotia	Canada	44.9166669	-65.183333	128	774
Port Dufferin West	Nova Scotia	Canada	44.9167	-62.3833	149	775
Sheet Harbour	Nova Scotia	Canada	44.917696	-62.528176	1095	776
West Quoddy	Nova Scotia	Canada	44.9179994	-62.3532045	63	777
East Quoddy	Nova Scotia	Canada	44.9182	-62.3331	22	778
East River	Nova Scotia	Canada	44.91884284	-62.51307263	111	779
Gaspereaux Lake	Nova Scotia	Canada	44.920198	-62.5833208	114	780
Brickton	Nova Scotia	Canada	44.9202	-65.1314	356	781
Nictaux Falls	Nova Scotia	Canada	44.921677	-65.045306	242	782
Endale Trailer Court	Nova Scotia	Canada	44.922239	-63.481931	33	783
Lakelands	Nova Scotia	Canada	44.92297293	-63.888977	354	784
Hartling	Nova Scotia	Canada	44.923373	-62.385056	30	785
Lake George	Nova Scotia	Canada	44.9238522	-64.6963406	46	786
Enfield	Nova Scotia	Canada	44.9246382	-63.5380428	36	787
Harrigan Cove	Nova Scotia	Canada	44.9270994	-62.2985931	67	788
Macdonald Cove	Nova Scotia	Canada	44.9293051	-62.2807833	24	789
Pigott Lake	Nova Scotia	Canada	44.9307765	-63.8765147	51	790
Meaghers Grant	Nova Scotia	Canada	44.9321	-63.2386	275	791
Meaghers Grant Road	Nova Scotia	Canada	44.9321381	-63.2389676	26	792
Forest Home	Nova Scotia	Canada	44.932331	-64.518362	76	793
Mooseland	Nova Scotia	Canada	44.933	-62.7948	86	794
East Arlington	Nova Scotia	Canada	44.933333	-65.2	31	795
Torbrook East	Nova Scotia	Canada	44.933333	-64.933333	61	796
Torbrook Mines	Nova Scotia	Canada	44.933333	-64.966667	133	797
Nictaux East	Nova Scotia	Canada	44.933333	-65.033333	137	798
South Tremont	Nova Scotia	Canada	44.933333	-64.916667	237	799
Nictaux	Nova Scotia	Canada	44.93357538	-65.050445	1012	800
Brooklyn	Nova Scotia	Canada	44.93823465	-65.1320796	129	801
Windsor Forks	Nova Scotia	Canada	44.9395	-64.1896	365	802
Moosehead	Nova Scotia	Canada	44.9416	-62.2662	60	803
Middleton	Nova Scotia	Canada	44.9418	-65.0686	121	804
Middleton	Nova Scotia	Canada	44.94423576	-65.06143521	1873	805
